URL;LAT;LON
https://www.tripadvisor.it/Restaurant_Review-g187874-d1651553-Reviews-Ristorante_Pizzeria_Da_Paolo-Bari_Province_of_Bari_Puglia.html;41.1253392;16.8639835
https://www.tripadvisor.it/Restaurant_Review-g187874-d2442311-Reviews-Frulez-Bari_Province_of_Bari_Puglia.html;41.1215058;16.8700975
https://www.tripadvisor.it/Restaurant_Review-g187874-d11971324-Reviews-Sandrino-Bari_Province_of_Bari_Puglia.html;41.1275063;16.8715778
https://www.tripadvisor.it/Restaurant_Review-g187874-d1987045-Reviews-Pizzeria_Di_Cosimo-Bari_Province_of_Bari_Puglia.html;41.1058696;16.8659981
https://www.tripadvisor.it/Restaurant_Review-g187874-d4795095-Reviews-Martinucci-Bari_Province_of_Bari_Puglia.html;41.1279376;16.8720238
https://www.tripadvisor.it/Restaurant_Review-g187874-d6580952-Reviews-Bar_Telebari-Bari_Province_of_Bari_Puglia.html;41.1044992;16.8787357
https://www.tripadvisor.it/Restaurant_Review-g187874-d12949400-Reviews-Gyrosteria_Yannis_Centro_Citta-Bari_Province_of_Bari_Puglia.html;41.12137999999999;16.868569
https://www.tripadvisor.it/Restaurant_Review-g187874-d799949-Reviews-Osteria_Al_Gambero-Bari_Province_of_Bari_Puglia.html;41.1318486;16.8684927
https://www.tripadvisor.it/Restaurant_Review-g187874-d4641634-Reviews-Eataly_Bari-Bari_Province_of_Bari_Puglia.html;41.137527;16.838072
https://www.tripadvisor.it/Restaurant_Review-g187874-d1925456-Reviews-Ai_2_Ghiottoni-Bari_Province_of_Bari_Puglia.html;41.1236458;16.8714475
https://www.tripadvisor.it/Restaurant_Review-g187874-d2175005-Reviews-Bari_Napoli-Bari_Province_of_Bari_Puglia.html;41.1251179;16.8637334
https://www.tripadvisor.it/Restaurant_Review-g187874-d5826956-Reviews-Joy_s_Shop-Bari_Province_of_Bari_Puglia.html;41.119155;16.8831346
https://www.tripadvisor.it/Restaurant_Review-g187874-d2485836-Reviews-Blue_Eyes-Bari_Province_of_Bari_Puglia.html;41.11485769999999;16.8743803
https://www.tripadvisor.it/Restaurant_Review-g187874-d2250654-Reviews-Pizzeria_Enzo_E_Ciro-Bari_Province_of_Bari_Puglia.html;41.1223474;16.8756971
https://www.tripadvisor.it/Restaurant_Review-g187874-d6681490-Reviews-Matiti_Brown-Bari_Province_of_Bari_Puglia.html;41.1276211;16.8718394
https://www.tripadvisor.it/Restaurant_Review-g187874-d2318210-Reviews-Ristorante_carne_Bari_El_Churrasco-Bari_Province_of_Bari_Puglia.html;41.1035264;16.8827043
https://www.tripadvisor.it/Restaurant_Review-g187874-d942704-Reviews-La_Cecchina-Bari_Province_of_Bari_Puglia.html;41.1280881;16.8713296
https://www.tripadvisor.it/Restaurant_Review-g187874-d1597034-Reviews-GIAMPAOLO_RISTORANTE_PIZZERIA-Bari_Province_of_Bari_Puglia.html;41.12625;16.86474
https://www.tripadvisor.it/Restaurant_Review-g187874-d3952797-Reviews-Il_Gelatiere-Bari_Province_of_Bari_Puglia.html;41.113489;16.8637756
https://www.tripadvisor.it/Restaurant_Review-g187874-d9751090-Reviews-Ciclatera_Sotto_Il_Mare-Bari_Province_of_Bari_Puglia.html;41.128068;16.873085
https://www.tripadvisor.it/Restaurant_Review-g187874-d10027668-Reviews-Gelateria_Gasperini_Dal_1936-Bari_Province_of_Bari_Puglia.html;41.1243771;16.8720149
https://www.tripadvisor.it/Restaurant_Review-g187874-d897062-Reviews-Osteria_Le_Arpie-Bari_Province_of_Bari_Puglia.html;41.129311;16.8692963
https://www.tripadvisor.it/Restaurant_Review-g187874-d4458221-Reviews-Villa_de_Grecis_Eventi-Bari_Province_of_Bari_Puglia.html;41.1092033;16.8519935
https://www.tripadvisor.it/Restaurant_Review-g187874-d9802280-Reviews-Mastro_Ciccio-Bari_Province_of_Bari_Puglia.html;41.126264;16.8710868
https://www.tripadvisor.it/Restaurant_Review-g187874-d3522092-Reviews-Caffe_Vergnano-Bari_Province_of_Bari_Puglia.html;41.1104505;16.8847283
https://www.tripadvisor.it/Restaurant_Review-g187874-d3565577-Reviews-La_Ciclatera-Bari_Province_of_Bari_Puglia.html;41.1274764;16.8694306
https://www.tripadvisor.it/Restaurant_Review-g187874-d4476661-Reviews-Origini_Evento_in_Purezza-Bari_Province_of_Bari_Puglia.html;41.1068406;16.8726164
https://www.tripadvisor.it/Restaurant_Review-g187874-d7289061-Reviews-Hagakure_Tatami_Yakiniku_Sushi-Bari_Province_of_Bari_Puglia.html;41.0982126;16.8510438
https://www.tripadvisor.it/Restaurant_Review-g187874-d3210620-Reviews-Atena_Focacce-Bari_Province_of_Bari_Puglia.html;41.1197029;16.8689111
https://www.tripadvisor.it/Restaurant_Review-g187874-d10140418-Reviews-Gola_Gourmet_Kitchen-Bari_Province_of_Bari_Puglia.html;41.1007578;16.8563958
https://www.tripadvisor.it/Restaurant_Review-g187874-d10207243-Reviews-FishFizz-Bari_Province_of_Bari_Puglia.html;41.0988772;16.8511
https://www.tripadvisor.it/Restaurant_Review-g187874-d3667573-Reviews-Gulp-Bari_Province_of_Bari_Puglia.html;41.0987631;16.8525067
https://www.tripadvisor.it/Restaurant_Review-g187874-d1892960-Reviews-Le_Giare_Ristorante-Bari_Province_of_Bari_Puglia.html;41.0954203;16.8711971
https://www.tripadvisor.it/Restaurant_Review-g187874-d7716795-Reviews-Paoletti_Norcineria_ToscoPugliese-Bari_Province_of_Bari_Puglia.html;41.11432;16.8688658
https://www.tripadvisor.it/Restaurant_Review-g187874-d3844537-Reviews-Rosticceria_Oriente-Bari_Province_of_Bari_Puglia.html;41.1056337;16.85925
https://www.tripadvisor.it/Restaurant_Review-g187874-d2561784-Reviews-Il_Grottino-Bari_Province_of_Bari_Puglia.html;41.127447;16.8496022
https://www.tripadvisor.it/Restaurant_Review-g187874-d3167451-Reviews-Il_Bugigattolo-Bari_Province_of_Bari_Puglia.html;41.102335;16.8828046
https://www.tripadvisor.it/Restaurant_Review-g187874-d2558992-Reviews-Hagakure_Fusion_e_Sushi-Bari_Province_of_Bari_Puglia.html;41.1013901;16.8882348
https://www.tripadvisor.it/Restaurant_Review-g187874-d6717339-Reviews-La_Tana_Del_Polpo-Bari_Province_of_Bari_Puglia.html;41.1266853;16.8707936
https://www.tripadvisor.it/Restaurant_Review-g187874-d2052711-Reviews-Braceria_Signorile-Bari_Province_of_Bari_Puglia.html;41.1123917;16.8685845
https://www.tripadvisor.it/Restaurant_Review-g187874-d13199822-Reviews-Le_Veronique_Einaudi-Bari_Province_of_Bari_Puglia.html;41.1028553;16.88644
https://www.tripadvisor.it/Restaurant_Review-g187874-d4455100-Reviews-Black_White-Bari_Province_of_Bari_Puglia.html;41.12796;16.87217
https://www.tripadvisor.it/Restaurant_Review-g187874-d11593087-Reviews-Lievito_Pizza_E_Dintorni-Bari_Province_of_Bari_Puglia.html;41.1043634;16.8825893
